"subject" "activity" "measurement" "mean"
7 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.397774503468085
7 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.631919608823529
8 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.968699222962963
8 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.986185349347826
8 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.984465744444444
8 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.4044825094375
8 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.0846674186842105
8 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.508248316829268
11 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.983302949122807
11 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.984349606792453
11 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.990378149574468
11 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.747564612033898
11 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.628902742826087
11 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.803845087037037
14 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.97491443
14 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.978180020925926
14 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.973594305166667
14 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.528889535084746
14 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.244857128202222
14 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.391077873148148
15 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.980745097361111
15 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.987694113559322
15 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.986654459433962
15 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.723051140740741
15 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.461599141904762
15 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.783004506458333
16 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.988348904571429
16 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.984362469130435
16 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.98865796025641
16 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.45663628254902
16 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.36402669587234
16 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.620123586470588
17 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.983854158873239
17 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.99081824828125
17 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.991450377692308
17 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.543872996229508
17 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.573043711086957
17 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.680325770833333
19 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.988558703373494
19 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.988151915753425
19 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.987524587534247
19 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.227829841936346
19 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.0983930104846154
19 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.50771620575
21 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.984925270666667
21 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.986845672352941
21 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.979723339662921
21 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.443563412692308
21 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.293237567085333
21 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.603127367234043
22 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.976833164027778
22 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.981272224354839
22 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.984305238253968
22 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.343195610652174
22 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.535893778333333
22 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.528567802619048
23 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.985502011944444
23 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.977936447205882
23 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.976241315882353
23 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.00623647528983051
23 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.09851956305
23 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.46895638372549
25 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.971885370136986
25 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.989156105538462
25 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.987898048378378
25 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.690413386081081
25 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.734990064137931
25 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.830526636615385
26 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.989370490789474
26 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.990693114358974
26 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.987428086216216
26 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.396530418305085
26 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.3967016908
26 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.715726893818182
27 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.989901169864865
27 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.989282516857143
27 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.98820826225
27 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.417957993859649
27 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.474755492045455
27 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.657139420784314
28 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.974530843125
28 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.978327769444444
28 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.973572051898734
28 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.574579748518519
28 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.48848835173913
28 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.68790763372549
29 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.993107759855072
29 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.990445861666667
29 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.991316374615385
29 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.529034897169811
29 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.547320886875
29 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.710116591836735
30 "Laying" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.982281553142857
30 "Sitting" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.988971211935484
30 "Standing" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.973954338305085
30 "Walking" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.575410267076923
30 "Walking Downstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.535515048387097
30 "Walking Upstairs" "frequency-Body-Accelerometer-Jerk-std-Z-Axis" -0.78475388
1 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.850249174586
1 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.976161464042553
1 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.986386786037736
1 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.339032197115789
1 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.352449631363265
1 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.492611667924528
3 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.970167262903226
3 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.957550637692308
3 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.901282267540984
3 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.437845763793103
3 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.129066574295918
3 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.378216681762712
5 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.975797491730769
5 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.957117251818182
5 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.909661802321429
5 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.372668749642857
5 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.295345101425532
5 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.263615096246809
6 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.935439769649123
6 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.939671400545455
6 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.931612384385965
6 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.239650710533333
6 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" 0.0633716052854167
6 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.115065008156863
7 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.953684547692308
7 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.9436317575
7 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.938121637735849
7 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.318395104666667
7 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.33930147
7 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.383889342745098
8 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.957903886111111
8 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.982200309782609
8 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.969677435925926
8 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.102063053808333
8 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.130740445236842
8 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.240260761682927
11 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.97618747122807
11 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.985106875471698
11 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.978301717234043
11 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.514753307627119
11 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.318777012804348
11 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.471782782222222
14 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.949959040588235
14 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.978577117592593
14 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.957111767
14 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.508595851864407
14 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.295315541666667
14 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.441048358648148
15 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.955413596111111
15 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.986152580338983
15 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.950380286226415
15 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.253399360296296
15 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.22735956545
15 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.361096856875
16 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.975892407428571
16 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.978632856956522
16 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.973157351666667
16 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.59574648627451
16 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.420844008625532
16 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.53239971627451
17 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.971949211126761
17 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.98841106765625
17 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.980696264102564
17 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.40771670852459
17 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.316412962967391
17 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.416223018291667
19 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.974196217590361
19 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.981743664931507
19 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.947865639178082
19 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" 0.228142361865385
19 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" 0.474962448333333
19 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.194485509535
21 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.973410473
21 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.984893559764706
21 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.956989964269663
21 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.246657382884615
21 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.366748752888889
21 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.446974007021277
22 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.95336692
22 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.977266731129032
22 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.917018098571429
22 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.144648652152174
22 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.0954349339722222
22 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.19545699252381
23 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.979676078055556
23 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.977149986617647
23 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.947510436323529
23 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.337619203050847
23 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.214730713222222
23 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.430239229235294
25 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.890517539315068
25 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.988002552461538
25 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.96807852527027
25 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.411909719594595
25 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.217799723931034
25 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.476144998846154
26 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.988386324868421
26 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.990144882307692
26 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.969364268513514
26 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.368112905762712
26 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.12591815458
26 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.427686570727273
27 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.987028539054054
27 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.987207904714286
27 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.970149628875
27 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.498017935263158
27 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.2966286115
27 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.544369229411765
28 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.946804234625
28 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.973724326388889
28 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.880426103164557
28 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.374681071666667
28 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.0299969963043478
28 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.403636283921569
29 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.99312260884058
29 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.988393569
29 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.974485449538462
29 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.431490048490566
29 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.18941800145
29 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.260519290404082
30 "Laying" "frequency-Body-Gyroscope-mean-X-Axis" -0.971789052714286
30 "Sitting" "frequency-Body-Gyroscope-mean-X-Axis" -0.987034626451613
30 "Standing" "frequency-Body-Gyroscope-mean-X-Axis" -0.915742855084746
30 "Walking" "frequency-Body-Gyroscope-mean-X-Axis" -0.374440300461538
30 "Walking Downstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.263061628069355
30 "Walking Upstairs" "frequency-Body-Gyroscope-mean-X-Axis" -0.488039003123077
1 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.9521914948
1 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.975838585319149
1 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.988984455849057
1 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.103059416434737
1 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.0557022524693878
1 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.319474609056604
3 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.978099682258065
3 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.95617355
3 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.937711157213115
3 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.561526265344828
3 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.542694164081633
3 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.637293508305085
5 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.978249645769231
5 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.955460359318182
5 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.939373524464286
5 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.513951718392857
5 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.382483075106383
5 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.516609046808511
6 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.941771544385965
6 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.943857393090909
6 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.943273146140351
6 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.341378429473684
6 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.130327465789583
6 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.329653779629412
7 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.957570207692308
7 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.956678065
7 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.957548671320755
7 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.151966687436842
7 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.21444307293617
7 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.567920266470588
8 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.957411160185185
8 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.97658989
8 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.972595487037037
8 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.259729692333333
8 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" 0.116090879026316
8 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.113162144460976
11 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.982640271929825
11 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.98263664490566
11 "Standing" "frequency-Body-Gyroscope-mean-Y-Axis" -0.994025488297872
11 "Walking" "frequency-Body-Gyroscope-mean-Y-Axis" -0.593107398474576
11 "Walking Downstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.528254524130435
11 "Walking Upstairs" "frequency-Body-Gyroscope-mean-Y-Axis" -0.581167154444444
14 "Laying" "frequency-Body-Gyroscope-mean-Y-Axis" -0.938087898235294
14 "Sitting" "frequency-Body-Gyroscope-mean-Y-Axis" -0.969806729814815
